data_compra_date;id_pedido;id_produto;entrega_uf;receita_frete;receita_produto;quantidade_produto;situacao;tipo_venda;canal;desconto_produto;receita_total;nome_produto;categoria
17/01/2020;7681019;2239531;BA;259,00000000;1264,00000000;1;Cancelado;3P;MM;0,00000;1523,00000000;Fogão Industrial 4 Bocas P7 com Chapa e Forno de 86 Litros - Alta Pressão;Fogão Industrial
08/01/2020;7568716;202295;SP;22,34000015;110,12000270;1;Aprovado;1P;Mercado Livre;0,00000;132,46000290;Mesa para Computador com 3 Prateleiras Pixel Artely;Escrivaninhas
06/01/2020;7530385;111118;SP;106,19999690;692,70001220;2;Aprovado;1P;MM;0,00000;798,90000920;Janela Guilhotina Com Ferragem JE821 Esel 100cmx150cmx12cm;Janelas
17/01/2020;7687048;288140;BA;107,41000370;315,60000610;1;Aprovado;1P;B2W;-15,78000;407,23001000;Conjunto Home Office 2 Peças Escrivaninha com Estante Espresso Móveis;Conjuntos de Escritório
09/01/2020;7568080;535882;SP;162,91000370;390,79998780;1;Aprovado;1P;Magazine Luiza;0,00000;553,70999150;Rack com Painel para TV até 50 Polegadas Ônix Chanel Móveis Bechara;Rack com Painel
06/01/2020;7522440;1377879;SP;9,96000004;71,80000305;2;Cancelado;3P;MM;0,00000;81,76000309;Adesivo de Azulejo Cozinha Vintage Beer 10x10cm 50un;Adesivos
03/01/2020;7484041;2288226;SP;55,00000000;378,98999020;1;Cancelado;3P;MM;0,00000;433,98999020;Buffet com Adega Estilo Malbec com Off-White;Buffets
22/01/2020;7740402;148376;SP;146,00000000;419,89999390;1;Cancelado;1P;CNova;0,00000;565,89999390;Conjunto Sala de Jantar Mesa Tampo de Vidro e 4 Cadeiras Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
31/01/2020;7843825;532777;SP;114,62999730;704,73999020;1;Aprovado;1P;B2W;-70,48000;748,88996120;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço 3 em 1 Lápis de Cor Espresso Móveis;Conjuntos de Quarto
15/01/2020;7660589;1692928;SP;24,95999908;79,80000305;2;Cancelado;3P;MM;0,00000;104,76000210;"""Arandela Tartaruga Led 12w Luminária Externa 6000k Branco Frio Bivolt - Arandela Branca St607""";Iluminação Externa
05/01/2020;7512460;365124;PB;44,13999939;165,89999390;1;Aprovado;1P;B2W;-16,59000;193,44999310;Estante para Livros 5 Prateleiras Linus Qmovi;Estantes
14/01/2020;7637039;481500;SP;47,08000183;155,89999390;1;Aprovado;1P;MM;-15,59000;187,38999570;Escrivaninha 90cm Porto Espresso Móveis;Escrivaninhas
17/01/2020;7684282;146882;SP;83,52999878;449,89999390;1;Cancelado;1P;MM;0,00000;533,42999270;Painel para TVs até 60 Polegadas com LED 2 Prateleiras de Vidro Veneza Yescasa;Painel para TV
02/01/2020;7459224;34501;SP;30,80999947;180,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;211,70999340;Torneira para Banheiro de Mesa Bica Baixa Docol Lóggica 1/2'' Chrome;Torneiras
22/01/2020;7743392;1578736;PR;17,93000031;147,88999940;1;Cancelado;3P;MM;0,00000;165,81999970;Kit 3 Pendentes Vegas;Lustres e Pendentes
05/01/2020;7516655;2165918;SP;42,99000168;149,69999690;3;Aprovado;3P;MM;0,00000;192,68999860;Kit Lixeiras Aço Inox - 1 de 5 Litros + 1 Escova Sanitária;Lixeiras
06/01/2020;7527653;516840;SP;24,82999992;108,90000150;1;Aprovado;1P;MM;0,00000;133,73000140;Espelheira para Banheiro 1 Prateleira de Vidro Barcelona MGM Móveis;Espelheiras
09/01/2020;7580053;1000227;MG;174,96000670;194,69999690;3;Aprovado;3P;MM;0,00000;369,66000370;Cadeira Charles Eames Eiffel Dkr Wood;Cadeiras
15/01/2020;7651882;515483;SC;79,86000061;759,79998780;2;Aprovado;1P;MM;-75,98000;763,67998840;Estante Multiuso 5 Prateleiras 187cmx80cm Industrial Kuadra Compace;Estantes
13/01/2020;7624684;566237;SP;156,22000120;1039,90002400;1;Aprovado;1P;MM;-52,01000;1144,11002600;Cozinha Compacta 9 Portas 7 Peças Samara Yescasa;Armários de Cozinha
21/01/2020;7726753;1051204;SP;27,29000092;116,98000340;1;Cancelado;3P;MM;0,00000;144,27000430;Kit Mini Berço 10 Peças - Urso Encantado;Kit Berço
20/01/2020;7716737;511256;MG;318,01998900;1791,00000000;1;Cancelado;1P;MM;0,00000;2109,01998900;Guarda Roupa Casal com Espelho 3 Portas de Correr 6 Gavetas Spazio Glass Espresso Móveis;Guarda-Roupas
30/01/2020;7833737;543288;SP;45,15999985;229,89999390;1;Cancelado;1P;MM;-11,50000;263,55999370;Rack para TV até 55 Polegadas Cedro Espresso Móveis;Racks
15/01/2020;7659425;205064;MG;59,43000031;96,95999908;1;Aprovado;1P;Magazine Luiza;0,00000;156,38999940;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
17/01/2020;7686895;2103325;SP;39,00000000;169,89999390;1;Aprovado;3P;MM;0,00000;208,89999390;Espelho Decorativo Redondo 54cm com Alça Adnet B01 Escandinavo Preto - Lyam Decor;Espelhos
21/01/2020;7727562;1578746;RS;19,31999969;97,44000244;1;Aprovado;3P;MM;0,00000;116,76000210;Kit 2 Pendentes Vegas;Lustres e Pendentes
14/01/2020;7639963;1740230;SP;30,11000061;99,00000000;1;Aprovado;3P;MM;0,00000;129,11000060;Kit Quadros Decorativos Flores Vintage 4 peças M12;Quadros
04/01/2020;7501061;192966;MG;77,47000122;129,89999390;1;Aprovado;1P;Magazine Luiza;-19,48000;187,88999560;Armário Fruteira 2 Portas com Nicho Espresso Móveis;Fruteiras
13/01/2020;7627279;279031;SP;0,00000000;197,89999390;1;Aprovado;1P;MM;0,00000;197,89999390;Cama Solteiro com Baú Wagner Espresso Móveis;Camas
06/01/2020;7526334;348744;MG;44,52000046;135,47999570;1;Aprovado;1P;MM;-8,12407;171,87592590;Gabinete de Coluna 1 Porta Pequin Móveis Bechara;Gabinetes para Banheiro
08/01/2020;7560022;183395;SP;69,75000000;154,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;224,64999390;Cabeceira Solteiro com Prateleiras Acapulco J&A Móveis;Cabeceiras
07/01/2020;7537345;506241;SP;29,20999908;152,89999390;1;Aprovado;1P;MM;0,00000;182,10999300;Mesa de Cabeceira Imperial Kaiki Móveis;Mesas de Cabeceira
11/01/2020;7597228;1743044;SC;25,11000061;84,00000000;2;Aprovado;3P;MM;0,00000;109,11000060;Papel Parede Floral Classico Cinza Provençal Flor 0.50x3.00m;Papel de Parede
05/01/2020;7512951;517184;SP;110,15000150;728,84997560;1;Aprovado;1P;Magazine Luiza;-109,33000;729,66997530;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
27/01/2020;7794365;278103;SP;46,97999954;299,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;346,87999340;Sapateira com Espelho 1 Porta Happy Espresso Móveis;Sapateiras
16/01/2020;7664731;324857;SP;30,45000076;70,90000153;1;Cancelado;1P;MM;0,00000;101,35000230;Nicho Cubo 1 Prateleira Kids 35cmx53cm Quiditá;Nichos e Prateleiras
08/01/2020;7553943;500548;RJ;212,46000670;549,90002440;1;Cancelado;1P;MM;0,00000;762,36003110;Estante Home para TV até 60 Polegadas Ipanema 2 Portas Colibri;Estantes para TV e Home Theater
22/01/2020;7738885;534244;SP;88,56999969;859,90002440;1;Aprovado;1P;MM;0,00000;948,47002410;Conjunto Sala de Jantar Mesa Tampo de Vidro 4 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
08/01/2020;7564555;250346;SP;96,83999634;422,10998540;1;Aprovado;1P;B2W;0,00000;518,94999690;Cômoda 7 Gavetas 2 Portas com Rodízios London Yescasa;Cômodas
20/01/2020;7710629;2165920;SP;15,85000038;99,98999786;1;Cancelado;3P;MM;0,00000;115,83999820;Kit Lixeiras Aço Inox - 2 De 5 Litros + 2 Escovas Sanitária;Lixeiras
16/01/2020;7674849;280051;SP;76,23999786;399,89999390;1;Aprovado;1P;MM;-20,00000;456,13999180;Armário de Cozinha 12 Portas 1 Gaveta Clara Poliman Móveis;Armários de Cozinha
27/01/2020;7797186;1735273;SP;179,89999390;1429,00000000;1;Aprovado;3P;MM;0,00000;1608,89999400;Sofá Lisboa 2,32M Retrátil e Reclinável com Molas No Assento Tecido Suede;Sofás
29/01/2020;7816504;278729;RJ;69,84999847;489,89999390;1;Aprovado;1P;MM;0,00000;559,74999240;Bicama Infantil Cabeceira Treliça Babá Happy Tigus Baby;Camas
28/01/2020;7809544;1122583;SP;17,27000046;84,36000061;1;Aprovado;3P;MM;0,00000;101,63000110;Quadro Arvore Azul Turquesa Decorativo;Quadros
03/01/2020;7481123;534250;SP;146,14999390;896,83001710;1;Aprovado;1P;CNova;0,00000;1042,98001100;Conjunto Sala de Jantar Mesa Tampo MDF 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
20/01/2020;7709782;243714;SP;45,11000061;186,89999390;1;Aprovado;1P;MM;-55,48928;176,52071440;Cômoda Sapateira 1 Porta 5 Gavetas Zurique Evidência Móveis;Cômodas
04/01/2020;7495155;283880;SP;0,00000000;369,89999390;1;Aprovado;1P;Magazine Luiza;-55,48000;314,41999440;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
20/01/2020;7710795;564728;CE;206,66000370;289,89999390;1;Aprovado;1P;MM;0,00000;496,55999760;Cama Tubular Casal Julia Yescasa;Camas
21/01/2020;7729781;2217100;SC;137,80000310;3499,89990200;1;Cancelado;3P;MM;0,00000;3637,69990500;Smart TV Qled 4K Samsung 55 Polegadas Qn55Q60, Uhd, 4 HDMI, 2 USB, Wi-Fi Integrado;TVs
05/01/2020;7521183;325027;SP;62,38000107;589,90002440;1;Cancelado;1P;Magazine Luiza;0,00000;652,28002550;Mesa de Jantar 6 Lugares Tampo Vidro 180cm Olímpia New Leifer;Mesas
05/01/2020;7514986;272264;RS;12,60999966;138,69000240;1;Aprovado;1P;B2W;-13,87000;137,43000220;Nicho Toalheiro 15cm Maxxi Kappesberg;Nichos e Prateleiras
15/01/2020;7653037;1197600;SP;12,53999996;76,90000153;1;Aprovado;3P;MM;0,00000;89,44000149;Cobre Leito Casal Queen Vivance 03 Peças Dupla Face - Borboleta Rosê;Colchas
02/01/2020;7462203;1690207;MG;89,90000153;1278,00000000;1;Aprovado;3P;MM;0,00000;1367,90000200;Ar Condicionado Split Hi Wall Agratto Fit 12.000 Btus Frio 220V;Ar Condicionado
12/01/2020;7618212;356512;SP;22,97999954;171,89999390;1;Aprovado;1P;B2W;0,00000;194,87999340;Penteadeira Camarim Suspensa 2 Gavetas Mila Yescasa;Penteadeiras
06/01/2020;7524001;1151418;MG;41,25000000;120,00000000;4;Aprovado;3P;MM;0,00000;161,25000000;Sensor Presença com Fotocelula Lâmpada Iluminação e Timer;Sensores de Presença
24/01/2020;7768123;63799;SP;31,12000084;559,79998780;2;Aprovado;1P;MM;0,00000;590,91998860;Janela de Correr Aço 4 Folhas com Grade Quadriculada MGM Minas Sul 100cmx120cm;Janelas
26/01/2020;7788702;328351;SP;66,08000183;209,44999690;1;Aprovado;1P;B2W;-10,48000;265,04999920;Painel para TV até 47 Polegadas 2 Nichos Vega Móveis Bechara;Painel para TV
16/01/2020;7666143;252263;SC;101,36000060;686,90002440;1;Cancelado;1P;MM;-68,69000;719,57002500;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
07/01/2020;7542470;250277;SP;64,66000366;187,89999390;1;Aprovado;1P;MM;0,00000;252,55999760;Cômoda 5 Gavetas Esmeralda Albatroz Móveis;Cômodas
09/01/2020;7571083;280266;SP;0,00000000;289,00000000;1;Aprovado;1P;MM;-28,89000;260,11000000;Bicama Solteiro com Baú Mika Espresso Móveis;Camas
11/01/2020;7607834;2198988;SP;55,00000000;305,98999020;1;Aprovado;3P;MM;0,00000;360,98999020;Buffet Aparador Retrô Clássico 3 Portas Malbec com Off-White;Buffets
03/01/2020;7479659;178963;SP;130,97000120;895,17999270;1;Em Aprovação;1P;Magazine Luiza;-134,28000;891,86999510;Guarda Roupa Casal com Espelho 3 Portas de Correr Flórida Espresso Móveis;Guarda-Roupas
27/01/2020;7797462;179225;MG;45,97000122;229,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;275,86999510;Balcão de Cozinha 2 Portas Basculantes  IGH2-70 (Não Acompanha Tampo) Belíssima Plus Itatiaia;Balcão de Cozinha
04/01/2020;7495219;274176;SP;63,52999878;123,80000310;2;Aprovado;1P;Mercado Livre;0,00000;187,33000180;Mesa de Cabeceira 2 Gavetas e 1 Nicho Modena Albatroz Móveis;Mesas de Cabeceira
16/01/2020;7670949;533309;RJ;199,27000430;799,90002440;1;Aprovado;1P;B2W;0,00000;999,17002870;Conjunto Sala de Jantar Mesa 4 Cadeiras Luísa Espresso  Móveis;Conjuntos de Mesas e Cadeiras de Jantar
19/01/2020;7702723;369533;RJ;266,14999390;1542,90002400;1;Aprovado;1P;MM;-154,29000;1654,76001800;Conjunto Sala de Jantar Mesa Tampo em MDF/Vidro e 6 Cadeiras Apolo Chanfro Premium Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
19/01/2020;7699215;1890848;SP;38,50000000;269,70001220;1;Cancelado;3P;MM;0,00000;308,20001220;TORNEIRA MISTURADOR LAVATÓRIO MESA PISA 1876;Torneiras
08/01/2020;7559200;481473;SP;20,12000084;169,89999390;1;Aprovado;1P;MM;-16,99000;173,02999470;Escrivaninha 120cm Porto Espresso Móveis;Escrivaninhas
14/01/2020;7639583;284065;RJ;95,30000305;528,90002440;1;Aprovado;1P;MM;0,00000;624,20002750;Cômoda 5 Gavetas Balthasar Madeira Maciça Inter Link;Cômodas
08/01/2020;7558817;337648;SP;45,63999939;259,89999390;1;Aprovado;1P;B2W;0,00000;305,53999330;Mesa de Jantar Retangular Riviera Art Panta;Mesas
03/01/2020;7483891;469267;PR;59,09000015;155,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;214,98999400;Cabeceira com 1 Mesa de Apoio Acoplado Demóbile;Cabeceiras
19/01/2020;7698484;545842;RS;126,83000180;501,61999510;1;Em Aprovação;1P;Magazine Luiza;0,00000;628,44999690;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Espresso Móveis;Guarda-Roupas
10/01/2020;7586623;369226;SP;18,35000038;349,89999390;1;Aprovado;1P;B2W;0,00000;368,24999430;Gaveteiro Arquivo de Aço 2 Gavetas OF02SLM Pandin Móveis;Gaveteiros
18/01/2020;7690458;522097;SP;68,45999908;1899,90002400;1;Aprovado;1P;Magazine Luiza;0,00000;1968,36002300;Guarda Roupa Modulado Canto Closet 2 Espelhos 2 Portas Emolduradas 3 Gavetas 6 Prateleiras 1 Cabideiro 111,9cm Prime Luciane Móveis;Guarda-Roupas
11/01/2020;7600849;554194;SP;96,66000366;442,14999390;1;Aprovado;1P;Magazine Luiza;0,00000;538,80999760;Guarda Roupa Solteiro com Espelho 2 Portas 2 Gavetas Helena Capuccino Móveis;Guarda-Roupas
04/01/2020;7492859;196679;ES;166,80999760;819,90002440;1;Em Aprovação;1P;Magazine Luiza;-122,98000;863,73001860;Guarda Roupa Casal com Espelho 3 Portas de Correr Lotse Espresso Móveis;Guarda-Roupas
09/01/2020;7574928;356512;CE;126,66999820;139,89999390;1;Aprovado;1P;Mercado Livre;0,00000;266,56999210;Penteadeira Camarim Suspensa 2 Gavetas Mila Yescasa;Penteadeiras
31/01/2020;7846933;545262;PR;65,04000092;329,89999390;1;Aprovado;1P;MM;-27,05000;367,88999480;Cabeceira Extensível Casal/King 2 Mesas de Apoio Recife Móveis Albatroz;Cabeceiras
06/01/2020;7522507;365558;MG;93,23999786;1169,69995100;1;Cancelado;1P;MM;0,00000;1262,93994900;Conjunto Mesa Redonda Tampo Vidro e 4 Cadeiras Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
22/01/2020;7741039;526614;SP;173,47999570;481,45999150;1;Aprovado;1P;Magazine Luiza;0,00000;654,94000240;Cozinha Compacta 4 Peças Balcão com Tampo 3 Portas de Vidro Lara Espresso Móveis;Armários de Cozinha
28/01/2020;7806704;174028;RJ;124,33000180;699,90002440;1;Aprovado;1P;B2W;0,00000;824,23002620;Guarda Roupa Casal com Espelho 3 Portas de Correr Lara Espresso Móveis;Guarda-Roupas
24/01/2020;7765434;1962658;DF;30,00000000;340,00000000;1;Aprovado;3P;MM;0,00000;370,00000000;Biombo 4 Folhas 172X180cm Mdf Modelo 12 Cru Vazado;Biombos
03/01/2020;7483847;2103325;SP;39,00000000;169,89999390;1;Aprovado;3P;MM;0,00000;208,89999390;Espelho Decorativo Redondo 54cm com Alça Adnet B01 Escandinavo Preto - Lyam Decor;Espelhos
23/01/2020;7753271;460541;SP;42,41999817;529,29998780;1;Cancelado;1P;MM;-58,22733;513,49265550;Aparador 3 Gavetas Imperial Móveis MPO;Aparadores
13/01/2020;7633861;1571345;SP;15,22000027;51,90000153;1;Cancelado;3P;MM;0,00000;67,12000179;Cofre Contador de Moedas Pig Bank Rosa - In Brasil;Cofres
04/01/2020;7506148;564994;RJ;118,16000370;369,89999390;1;Aprovado;1P;B2W;-36,99000;451,06999590;Guarda Roupa Casal 3 Portas de Correr City of Lights Yescasa;Guarda-Roupas
24/01/2020;7769763;517769;SP;21,50000000;156,89999390;1;Aprovado;1P;MM;0,00000;178,39999390;Balcão Nicho de Cozinha Modulado 1 Porta 40cm Verace Espresso Móveis;Balcão de Cozinha
11/01/2020;7609590;194030;RS;18,54999924;160,02000430;1;Cancelado;1P;B2W;0,00000;178,57000350;Escrivaninha Cavalete Delta Politorno;Escrivaninhas
26/01/2020;7786539;217898;SP;38,93000031;94,90000153;1;Aprovado;1P;Mercado Livre;0,00000;133,83000180;Porta Sanfonada PVC Polifort 210cmx100cm;Portas
07/01/2020;7538411;2135105;SP;350,00000000;680,08001710;1;Cancelado;3P;MM;0,00000;1030,08001700;Kit 4 Cadeiras Preto com Mesa de Jantar Redonda Charles Eames 100cm Preta;Conjuntos de Mesas e Cadeiras de Jantar
13/01/2020;7633511;508392;SP;69,91999817;279,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;349,81999210;Conjunto para Banheiro Gabinete com Cuba F44 e Prateleira 605W Metrópole Compace;Conjuntos de Banheiro
26/01/2020;7786507;108920;SP;0,00000000;242,89999390;1;Aprovado;1P;MM;-36,44000;206,45999390;Mesa para Escritório ME4109 Tecno Mobili;Escrivaninhas
29/01/2020;7818793;517699;SP;192,05000310;699,90002440;1;Aprovado;1P;MM;-35,00000;856,95002750;Guarda Roupa Casal com Espelho 3 Portas de Correr Alice Luxo Espresso Móveis;Guarda-Roupas
16/01/2020;7665867;1972513;SP;28,61000061;219,00000000;1;Aprovado;3P;MM;0,00000;247,61000060;Balança digital 40kg Pesar Comida Refeição Marmita Com Tara;Balanças Gerais
10/01/2020;7584785;279031;SP;22,92000008;197,89999390;1;Aprovado;1P;B2W;0,00000;220,81999400;Cama Solteiro com Baú Wagner Espresso Móveis;Camas
31/01/2020;7843841;278852;SP;44,84000015;139,89999390;1;Aprovado;1P;CNova;0,00000;184,73999400;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
16/01/2020;7665135;281580;SP;0,00000000;609,90002440;1;Cancelado;1P;CNova;0,00000;609,90002440;Penteadeira Camarim com Espelho e Porta Objetos Bianca Fellicci;Penteadeiras
25/01/2020;7773243;276379;AL;189,55999760;320,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;510,45999150;Guarda Roupa Casal 6 Portas 2 Gavetas Flash II Demóbile;Guarda-Roupas
03/01/2020;7486569;280052;SP;77,70999908;416,91000370;1;Aprovado;1P;Magazine Luiza;-62,54000;432,08000180;Armário de Cozinha 12 Portas 1 Gaveta Clara Poliman Móveis;Armários de Cozinha
14/01/2020;7640576;1866242;SP;48,61999893;352,14999390;1;Cancelado;3P;MM;0,00000;400,76999280;Tapete Sisal Sala 2,00 x 2,50 Antiderrapante Clean S-476;Tapetes
06/01/2020;7527298;1868065;BA;48,24000168;289,79998780;2;Aprovado;3P;MM;0,00000;338,03998950;Trilho Eletrificado 1M + 4 Spots 7W 3000K Bivolt Preto;Spots
25/01/2020;7775170;517290;RJ;154,14999390;1403,33996600;1;Cancelado;1P;MM;-210,51000;1346,97996000;Guarda Roupa Casal 2 Portas de Correr 6 Gavetas Toronto Plus Móveis Lopas;Guarda-Roupas
14/01/2020;7639332;535439;RJ;111,73000340;639,90002440;1;Aprovado;1P;B2W;0,00000;751,63002780;Buffet 4 Portas e 2 Gavetas 160cm Versátile Veneza Casa D;Buffets
04/01/2020;7494802;362145;SP;0,00000000;1139,90002400;1;Aprovado;1P;MM;0,00000;1139,90002400;Conjunto Sala de Jantar Mesa Classic Tampo de Vidro 6 Cadeiras Vitória Cel Móveis;Conjuntos de Mesas e Cadeiras de Jantar
16/01/2020;7667432;1578744;SP;13,71000004;97,44000244;1;Aprovado;3P;MM;0,00000;111,15000250;Kit 2 Pendentes Vegas;Lustres e Pendentes
27/01/2020;7790835;1036719;PR;19,31999969;129,00000000;1;Aprovado;3P;MM;0,00000;148,31999970;Trio Lustre Luminária Pendente Aramado Diamante Preto;Luminárias
21/01/2020;7722657;517688;RJ;109,30000310;713,90002440;1;Aprovado;1P;Magazine Luiza;0,00000;823,20002750;Guarda Roupa Casal com Espelho 3 Portas de Correr Alice Luxo Espresso Moveis;Guarda-Roupas
09/01/2020;7582438;564990;SP;73,69999695;399,89999390;1;Aprovado;1P;B2W;0,00000;473,59999080;Guarda Roupa Casal 3 Portas de Correr com Espelho City of Lights Yescasa;Guarda-Roupas
17/01/2020;7680634;546847;SP;57,90000153;349,89999390;1;Aprovado;1P;MM;0,00000;407,79999540;Cozinha Compacta 4 Peças 5 Portas Anabela Yescasa;Armários de Cozinha
17/01/2020;7679999;293745;SP;75,48999786;299,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;375,38999180;Bicama Solteiro Funny III Conquista Móveis;Camas
06/01/2020;7534122;362141;RJ;101,04000090;975,91998290;1;Aprovado;1P;CNova;0,00000;1076,95998400;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Classic Cel Móveis;Conjuntos de Mesas e Cadeiras de Jantar
19/01/2020;7700612;527705;SP;58,99000168;163,80000310;2;Aprovado;1P;MM;0,00000;222,79000470;Painel para TV até 42 Polegadas 1 Prateleira Moscou Espresso Móveis;Painel para TV
09/01/2020;7576211;222503;GO;167,52000430;489,89999390;1;Aprovado;1P;B2W;-2,00000;655,41999820;Rack para TV até 50 Polegadas 2 Portas com Prateleiras Bayron Olivar;Racks
25/01/2020;7774032;525109;SP;52,45999908;499,89999390;1;Cancelado;1P;B2W;0,00000;552,35999300;Espelho Decorativo 136,5cmx78cm Liverpool Espresso Móveis;Espelhos
16/01/2020;7670640;545842;SP;112,05000310;501,61999510;1;Aprovado;1P;MM;-25,09000;588,57999820;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Espresso Móveis;Guarda-Roupas
18/01/2020;7690544;478150;SP;136,69999690;649,90002440;1;Aprovado;1P;MM;0,00000;786,60002140;Guarda Roupa Casal 3 Portas com Espelho Clarice Plus Espresso Móveis;Guarda-Roupas
03/01/2020;7480848;146596;SP;73,41999817;353,89999390;1;Aprovado;1P;MM;0,00000;427,31999210;Mesa para Escritório em L Angular ME4116 Tecno Mobili;Escrivaninhas
22/01/2020;7748321;239361;SP;38,09999847;228,00000000;1;Aprovado;1P;Mercado Livre;0,00000;266,09999850;Painel para TV até 55 Polegadas com Prateleiras Vitória Mavaular;Painel para TV
30/01/2020;7827454;2193858;SC;70,00000000;499,00000000;1;Aprovado;3P;MM;0,00000;569,00000000;Kit 2 Poltrona Decorativa Lia Azul - Moveis Águias;Poltronas
25/01/2020;7776293;348744;RS;88,70999908;138,41000370;1;Aprovado;1P;MM;0,00000;227,12000270;Gabinete de Coluna 1 Porta Pequin Móveis Bechara;Gabinetes para Banheiro
03/01/2020;7478506;555105;SP;101,66999820;739,90002440;1;Aprovado;1P;Magazine Luiza;-73,99000;767,58002470;Berço Multifuncional Selena Carolina Baby;Berços
30/01/2020;7839198;546535;RS;310,36999510;1569,90002400;1;Aprovado;1P;MM;0,00000;1880,27002000;Conjunto Sala de Jantar com 6 Cadeiras Britney Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
16/01/2020;7664645;547995;SP;33,90000153;178,89999390;1;Aprovado;1P;MM;0,00000;212,79999540;Escrivaninha para Escritório 2 Gavetas Home Office Espresso Móveis;Escrivaninhas
05/01/2020;7511499;554197;RJ;63,63000107;409,89999390;1;Aprovado;1P;B2W;0,00000;473,52999500;Painel para TV até 60 Polegadas 4 Prateleiras Pietra Macchiato Móveis;Painel para TV
02/01/2020;7467394;274176;SP;37,36999893;123,80000310;2;Aprovado;1P;Magazine Luiza;0,00000;161,17000200;Mesa de Cabeceira 2 Gavetas e 1 Nicho Modena Albatroz Móveis;Mesas de Cabeceira
27/01/2020;7794149;526768;PR;70,80999756;173,89999390;1;Cancelado;1P;CNova;0,00000;244,70999150;Balcão Modulado com Tampo 2 Portas 1 Prateleira 80cm Vicenza Espresso Móveis;Balcão de Cozinha
11/01/2020;7605988;471185;SP;17,36000061;257,47000120;1;Aprovado;1P;B2W;-25,75000;249,08000180;Armário Multiuso 6 Prateleiras Top Benetil Móveis;Sapateiras
18/01/2020;7697390;1528813;RJ;46,20999908;82,00000000;1;Aprovado;3P;MM;0,00000;128,20999910;Quadro Decorativo 129x63 Sala Quarto Arte Flores Douradas;Quadros
30/01/2020;7835071;200771;MG;164,28999330;479,79998780;2;Aprovado;1P;MM;0,00000;644,08998110;Painel para TV até 55 Polegadas com Bancada Malbec Belaflex;Painel para TV
15/01/2020;7658799;2309748;SC;100,00000000;339,89999390;1;Cancelado;3P;MM;0,00000;439,89999390;Kit 2 Poltronas Decorativas Aurora Suede;Poltronas
03/01/2020;7486061;219326;MG;72,66000366;334,79998780;1;Em Aprovação;1P;Magazine Luiza;-50,22000;357,23999020;Sala de Estar Rack com Painel TV até 47 Polegadas e Mesa de Centro Requinte Espresso Móveis;Conjuntos de Sala de Estar
11/01/2020;7597531;466671;RS;23,03000069;209,89999390;1;Aprovado;1P;B2W;0,00000;232,92999460;Armário Multiuso para Forno e Microondas com Fruteira Espresso Móveis;Fruteiras
07/01/2020;7547486;1738196;MG;0,00000000;279,79998780;2;Aprovado;3P;MM;0,00000;279,79998780;Escova Rotativa Philco Ceramic Spin Ion Brush PEC05V 1100W 127V;Escovas Rotativas e Modeladores de Cachos
08/01/2020;7551224;503811;SP;62,54000092;319,89999390;1;Aprovado;1P;MM;0,00000;382,43999480;Estante Livreiro 8 Prateleiras Home Office Espresso Móveis;Estantes
26/01/2020;7782936;565008;SP;48,70999908;249,89999390;1;Aprovado;1P;MM;-12,50000;286,10999300;Rack com Painel Para TV até 55 Polegadas e 1 Porta Yescasa;Rack com Painel
08/01/2020;7556527;201976;SP;29,20000076;89,90000153;1;Aprovado;1P;Magazine Luiza;0,00000;119,10000230;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
27/01/2020;7797357;503817;SP;65,91000366;309,89999390;1;Aprovado;1P;MM;-31,00000;344,80999760;Estante para Livros 4 Prateleiras Home Office Espresso Móveis;Estantes
13/01/2020;7635764;522303;SP;125,45999910;817,35998540;1;Aprovado;1P;MM;0,00000;942,81998440;Guarda Roupa Casal 8 Espelhos 8 Portas 2 Gavetas Nova York Yescasa;Guarda-Roupas
